country,currency,reference_number,fiscal_id,document_type,total_invoice,issued_date,payment_date,contact_company,contact_telephone,contact_email,payer_company,status
CL,CLP,683401,93075000-K,33,"451,313.00",30-03-2022,29-04-2022,Importadora Tecnica Vignola Saic,7758385,mcorrea@vignola.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,1814712,96542490-3,33,"36,057.00",30-03-2022,29-04-2022,TRECK S A,2,jmcortez@treck.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,226,8866199-0,33,"1,130,500.00",30-03-2022,29-04-2022,VICTOR ARMANDO HERNANDEZ CATALAN,982183141,vhc.mantencion63@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,3053,76411960-6,33,"399,269.00",30-03-2022,29-04-2022,Ases.Y Control Calidad Foodquality,65,xlecaros@foodquality.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,305,77324573-8,33,"80,000.00",28-03-2022,27-04-2022,GRAN HOTEL AYSEN SPA,672333795,reservas@granhotelaysen.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,177866,99563240-3,33,"315,650.00",30-03-2022,29-04-2022,DISTRIBUIDORA Y COMERCIAL SUR S A,2534560,losangeles@sodycor.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,18703,76141747-9,33,"170,000.00",28-03-2022,27-04-2022,DISTRIBUIDORA Y SERVICIOS,9966,hotelaysenaustral@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,307,77324573-8,33,"196,390.00",28-03-2022,27-04-2022,GRAN HOTEL AYSEN SPA,672333795,reservas@granhotelaysen.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,309,77324573-8,33,"120,000.00",28-03-2022,27-04-2022,GRAN HOTEL AYSEN SPA,672333795,reservas@granhotelaysen.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,18721,76141747-9,33,"380,000.00",29-03-2022,28-04-2022,DISTRIBUIDORA Y SERVICIOS,9966,hotelaysenaustral@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,18722,76141747-9,33,"70,001.00",29-03-2022,28-04-2022,DISTRIBUIDORA Y SERVICIOS,9966,hotelaysenaustral@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,13021,76487820-5,33,"1,495,812.00",30-03-2022,29-04-2022,VAPOR AUSTRAL SPA,65,otassara@vaporaustral.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,14978,76135018-8,33,"826,472.00",30-03-2022,29-04-2022,Sociedad Qualified Ltda,7169581,ifouquet@qualified.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,61783,76105101-6,33,"556,233.00",30-03-2022,29-04-2022,COMERCIAL SIRIAN LIMITADA,65,sguerrero@sirian.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,208,76923582-5,33,"2,793,595.00",30-03-2022,29-04-2022,CALAFATE SERVICIOS ACUICOLAS Y ALQU,9,simon.suazo@calafatepro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,287186,78912510-4,33,"1,337,065.00",17-03-2022,18-04-2022,Rs Componentes Electronicos Ltda.,6681400,ventas@rschile.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2487263,86887200-4,33,"59,833.00",30-03-2022,30-05-2022,Comercializadora de Art. Proteccion,228060,Cecilia.neira@apro.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,2787,4743197-2,33,"50,000.00",25-03-2022,25-04-2022,CARLOS ADOLFO HEIN AGUILA,67,csanrafael@patagoniachile.cl,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,18506,76141747-9,33,"85,001.00",16-03-2022,18-04-2022,DISTRIBUIDORA Y SERVICIOS,9966,hotelaysenaustral@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,18531,76141747-9,33,"140,000.00",17-03-2022,18-04-2022,DISTRIBUIDORA Y SERVICIOS,9966,hotelaysenaustral@gmail.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,16565,76018303-2,33,"4,724,279.00",30-03-2022,30-05-2022,SCALEAQ CHILE SPA,65,odette.munoz@scaleaq.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,71049,77597320-K,33,"5,078,056.00",31-03-2022,02-05-2022,LABORATORIO DE ANALISIS Y DE SERVIC,56,nicole.gonzalez@mxns.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,71045,77597320-K,33,"4,223,765.00",31-03-2022,02-05-2022,LABORATORIO DE ANALISIS Y DE SERVIC,56,nicole.gonzalez@mxns.com,EXPORTADORA LOS FIORDOS,Disponible
CL,CLP,559,77392779-0,33,"115,430.00",30-03-2022,29-04-2022,COLOMA SPA,972166848,colomacomercilizadora@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,560,77392779-0,33,"20,706.00",30-03-2022,29-04-2022,COLOMA SPA,972166848,colomacomercilizadora@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3300,76247722-K,33,"803,603.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,54310,77429170-9,33,"352,442.00",29-03-2022,28-04-2022,Aceromarket Ltda.,255836,aceromarket@entelchile.net,AGRICOLA SUPER,Disponible
CL,CLP,170692,86211800-6,33,"128,731.00",29-03-2022,28-04-2022,FERROBAL LTDA,72,ferrobal@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3144,77334250-4,33,"1,112,844.00",29-03-2022,28-04-2022,Cia. Minera Fresia.,51,NULL,AGRICOLA SUPER,Disponible
CL,CLP,3299,76247722-K,33,"1,877,824.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,1031013,77435070-5,33,"412,335.00",30-03-2022,29-04-2022,Soc de Comercializacion,241401,ventas@dismar.cl,AGRICOLA SUPER,Disponible
CL,CLP,1396,9791568-7,33,"12,887,700.00",30-03-2022,29-04-2022,HUGO ALEJANDRO GAETE DE LA BARRA,,h.gaetetransportes@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3308,76247722-K,33,"48,021,546.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,557,14275427-4,33,"550,375.00",31-03-2022,20-04-2022,PATRICIO ALEJANDRO MADRID BAEZA,,patricmadrid@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3295,76247722-K,33,"1,270,895.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,1103,77543350-7,33,"23,062,200.00",30-03-2022,29-04-2022,SOC COMERCIAL Y TRANSPORTES ROSO LT,993491597,transportesroso@yahoo.es,AGRICOLA SUPER,Disponible
CL,CLP,3297,76247722-K,33,"471,240.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3306,76247722-K,33,"9,235,185.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3303,76247722-K,33,"9,693,940.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3309,76247722-K,33,"17,573,471.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,556,14275427-4,33,"424,830.00",31-03-2022,20-04-2022,PATRICIO ALEJANDRO MADRID BAEZA,,patricmadrid@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3293,76247722-K,33,"119,443.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3311,76247722-K,33,"8,055,110.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3307,76247722-K,33,"328,143.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3296,76247722-K,33,"1,416,279.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3301,76247722-K,33,"754,767.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3302,76247722-K,33,"1,148,005.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,3305,76247722-K,33,"11,582,000.00",30-03-2022,19-04-2022,FRANCISCO HERNAN RIQUELME CORREA,91616788,fdiaz@sifrc.cl,AGRICOLA SUPER,Disponible
CL,CLP,1394,9791568-7,33,"10,400,600.00",30-03-2022,29-04-2022,HUGO ALEJANDRO GAETE DE LA BARRA,,h.gaetetransportes@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1450,52002434-4,33,"1,428,000.00",22-03-2022,11-04-2022,COMERCIAL CLAUDIO MARTINEZ SABAT E,9,comercialclaudiomartinez@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,20,7354357-6,33,"12,751,907.00",30-03-2022,06-04-2022,JUAN DE DIOS SANCHEZ SANCHEZ,997637731,NULL,AGRICOLA SUPER,Disponible
CL,CLP,1102,77543350-7,33,"16,362,500.00",30-03-2022,29-04-2022,SOC COMERCIAL Y TRANSPORTES ROSO LT,993491597,transportesroso@yahoo.es,AGRICOLA SUPER,Disponible
CL,CLP,9528,77372490-3,33,"405,790.00",31-03-2022,20-04-2022,Patricio Soto A y Cia. Ltda.,241690,empresas@psotoing.cl,AGRICOLA SUPER,Disponible
CL,CLP,1031008,77435070-5,33,"1,437,282.00",30-03-2022,29-04-2022,Soc de Comercializacion,241401,ventas@dismar.cl,AGRICOLA SUPER,Disponible
CL,CLP,170621,86211800-6,33,"93,847.00",28-03-2022,27-04-2022,FERROBAL LTDA,72,ferrobal@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,170579,86211800-6,33,"235,733.00",28-03-2022,27-04-2022,FERROBAL LTDA,72,ferrobal@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,2419,84014100-4,33,"52,000.00",29-03-2022,28-04-2022,Emilio Anich E Hijos Ltda.,222449,temilioanich@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,99,77309043-2,33,"241,451.00",30-03-2022,29-04-2022,COMERCIAL SMART GAMING SPA,939071436,CONTACTO@SMARTGAMING.CL,AGRICOLA SUPER,Disponible
CL,CLP,54313,77429170-9,33,"210,035.00",29-03-2022,28-04-2022,Aceromarket Ltda.,255836,aceromarket@entelchile.net,AGRICOLA SUPER,Disponible
CL,CLP,9922,77073260-3,33,"148,750.00",28-03-2022,27-04-2022,Soc. comercial tecnisa chile Ltda.,4639145,ccabezas@tecnisa.cl,AGRICOLA SUPER,Disponible
CL,CLP,93705,76590720-9,33,"459,163.00",30-03-2022,29-04-2022,TUBEXA INDUSTRIAL LTDA,,PABLO.URREA@DUCASSE.CL,AGRICOLA SUPER,Disponible
CL,CLP,36,19411268-8,33,"111,860.00",31-03-2022,02-05-2022,MARIO GABRIEL SALAMANCA IBARRA,961738136,salamancamario033@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24466,76077229-1,33,"37,961.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,34,19411268-8,33,"732,088.00",31-03-2022,02-05-2022,MARIO GABRIEL SALAMANCA IBARRA,961738136,salamancamario033@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24487,76077229-1,33,"16,071.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24482,76077229-1,33,"91,928.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24488,76077229-1,33,"25,038.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,2571,76101952-K,33,"1,249,500.00",31-03-2022,02-05-2022,Sociedad Comercial Fulmed Ltda.,,fullmed.ltda@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24473,76077229-1,33,"5,200.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24477,76077229-1,33,"47,070.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,494,76552301-K,33,"885,980.00",31-03-2022,02-05-2022,Inversiones Grape Spa,2147483647,caviles@ageglobal.cl,AGRICOLA SUPER,Disponible
CL,CLP,1456,76207110-K,33,"380,800.00",31-03-2022,02-05-2022,CLIMA AMBIENTE LTDA,722244335,secretaria@climaambiente.cl,AGRICOLA SUPER,Disponible
CL,CLP,493,76552301-K,33,"4,426,354.00",31-03-2022,02-05-2022,Inversiones Grape Spa,2147483647,caviles@ageglobal.cl,AGRICOLA SUPER,Disponible
CL,CLP,2078,76639079-K,33,"926,862.00",31-03-2022,02-05-2022,MINERA LA HERRADURA LIMITADA,2555048,MROBLEDO@CONCHUELA.CL,AGRICOLA SUPER,Disponible
CL,CLP,25,12029089-4,33,"499,800.00",31-03-2022,02-05-2022,ALEXIS ANDRES RUZ,954904224,alexisruz@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,3034825,91489000-4,33,"3,550,722.00",31-03-2022,02-05-2022,Finning Chile SA,2147483647,mario.federici@finning.com,AGRICOLA SUPER,Disponible
CL,CLP,1129,12777577-K,33,"71,400.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,2079,76639079-K,33,"955,184.00",31-03-2022,02-05-2022,MINERA LA HERRADURA LIMITADA,2555048,MROBLEDO@CONCHUELA.CL,AGRICOLA SUPER,Disponible
CL,CLP,24469,76077229-1,33,"1,726.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,146,7338380-3,33,"6,793,647.00",31-03-2022,02-05-2022,EUSEBIO RENATO UGALDE PINTO,94067414,eusebiougalde1957@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1131,12777577-K,33,"297,500.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1197,76830086-0,33,"535,500.00",31-03-2022,02-05-2022,MECHPRO SPA,999087682,fpizarro@mechpro.cl,AGRICOLA SUPER,Disponible
CL,CLP,1130,12777577-K,33,"238,000.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1744146,96604460-8,33,"100,085.00",31-03-2022,02-05-2022,Ecolab SA,2413300,mauricio.barria@ecolab.com,AGRICOLA SUPER,Disponible
CL,CLP,311972,82524300-3,33,"3,021,591.00",31-03-2022,02-05-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,35,19411268-8,33,"111,860.00",31-03-2022,02-05-2022,MARIO GABRIEL SALAMANCA IBARRA,961738136,salamancamario033@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24464,76077229-1,33,"20,968.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,295032,83877600-0,33,"1,828,518.00",31-03-2022,02-05-2022,Prinal Limitada,8707200,francisco_tamayo@prinal.com,AGRICOLA SUPER,Disponible
CL,CLP,1125,12777577-K,33,"178,500.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1126,12777577-K,33,"476,000.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,12188843,96556940-5,33,"102,645.00",31-03-2022,02-05-2022,Proveedores Integrales Prisa SA,5395420,pcastrom@prisa.cl,AGRICOLA SUPER,Disponible
CL,CLP,1128,12777577-K,33,"999,600.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1127,12777577-K,33,"154,700.00",31-03-2022,02-05-2022,ELADIO ENRIQUE HUERTA CASTRO,85974971,e.huertacastro@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,15624,79906490-1,34,"123,535.00",31-03-2022,02-05-2022,WSP CHILE S.A.,2,cl.operaciones@wsp.com,AGRICOLA SUPER,Disponible
CL,CLP,311970,82524300-3,33,"9,673,272.00",31-03-2022,02-05-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,24470,76077229-1,33,"7,366.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24478,76077229-1,33,"32,654.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,691,76702307-3,33,"1,950,778.00",31-03-2022,02-05-2022,MARA NATA SPA,9966,cristiangonzalez3377@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24465,76077229-1,33,"52,913.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24489,76077229-1,33,"138,308.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,311962,82524300-3,33,"2,175,796.00",31-03-2022,02-05-2022,Veterquimica S.A.,23844000,cobranzas@veterquimica.cl,AGRICOLA SUPER,Disponible
CL,CLP,24485,76077229-1,33,"19,219.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24486,76077229-1,33,"26,216.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24475,76077229-1,33,"106,773.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,24472,76077229-1,33,"87,501.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,690,76702307-3,33,"1,628,884.00",31-03-2022,02-05-2022,MARA NATA SPA,9966,cristiangonzalez3377@gmail.com,AGRICOLA SUPER,Disponible
CL,CLP,4229,76218849-K,33,"1,192,886.00",31-03-2022,02-05-2022,AGROVENTILACION SPA,22,mpizarro@agroventilacion.cl,AGRICOLA SUPER,Disponible
CL,CLP,1814856,96542490-3,33,"38,080.00",31-03-2022,02-05-2022,TRECK S A,2,jmcortez@treck.cl,AGRICOLA SUPER,Disponible
CL,CLP,24474,76077229-1,33,"329,928.00",31-03-2022,02-05-2022,SOCIEDAD COMERCIAL PALMA Y COMPANIA,2221321,nueva_zavala@hotmail.com,AGRICOLA SUPER,Disponible
CL,CLP,1468730,93441000-9,33,"939,386.00",31-03-2022,02-05-2022,Ducasse Comercial Ltda.,3557000,carlos.zuniga@ducasse.cl,AGRICOLA SUPER,Disponible
CL,CLP,15557,79906490-1,34,"2,159,198.00",24-03-2022,25-04-2022,WSP CHILE S.A.,2,cl.operaciones@wsp.com,AGRICOLA SUPER,Disponible
CL,CLP,667640,78928030-4,33,"289,584.00",31-03-2022,02-05-2022,Eecol Ind.Electric Sudamerica Ltda,7360580,v.bustamante@eecol.cl,AGRICOLA SUPER,Disponible
CL,CLP,2201,76484324-K,33,"7,687,124.00",31-03-2022,02-05-2022,Controlling Spa,27007900,marcela@controlandoplagas.cl,AGRICOLA SUPER,Disponible
CL,CLP,10836250,96928510-K,33,"740,240.00",29-03-2022,28-04-2022,EMPRESAS LIPIGAS S A,32,sanziani@lipigas.cl,SOPRAVAL S.A.,Disponible
CL,CLP,244858,99534220-0,33,"1,952,447.00",23-03-2022,22-04-2022,Cartocor Chile S.A.,334300,enquiroga@arcor.com,SOPRAVAL S.A.,Disponible
CL,CLP,5098460,96711590-8,33,"13,459.00",30-03-2022,29-04-2022,Manantial S.A.,4272200,mauricio.prieto@manantial.com,SOPRAVAL S.A.,Disponible
CL,CLP,38432,96605640-1,33,"357,000.00",30-03-2022,29-04-2022,Comercial Vimaroni S.A.,2827061,ventas@vimaroni.cl,SOPRAVAL S.A.,Disponible
CL,CLP,938,76598870-5,33,"3,966,391.00",30-03-2022,29-04-2022,MARIO CORREA BORQUEZ COMERCIAL Y,342535094,mcorrea@mceirl.cl,SOPRAVAL S.A.,Disponible
CL,CLP,204162,96951450-8,33,"124,427.00",15-03-2022,14-04-2022,Festo SA,255338,miguel.benitez@festo.com,SOPRAVAL S.A.,Disponible
CL,CLP,181779,96540690-5,33,"204,615.00",30-03-2022,29-04-2022,Grupo Bios SA,4736100,ventas@grupobios.cl,SOPRAVAL S.A.,Disponible
CL,CLP,15964,78511830-8,33,"869,295.00",30-03-2022,29-04-2022,COMERCIAL PROSOL SYSTEM LIMITADA,6229469,omrojas@prosolsystem.cl,SOPRAVAL S.A.,Disponible
CL,CLP,38435,96605640-1,33,"110,432.00",30-03-2022,29-04-2022,Comercial Vimaroni S.A.,2827061,ventas@vimaroni.cl,SOPRAVAL S.A.,Disponible
CL,CLP,15963,78511830-8,33,"232,050.00",30-03-2022,29-04-2022,COMERCIAL PROSOL SYSTEM LIMITADA,6229469,omrojas@prosolsystem.cl,SOPRAVAL S.A.,Disponible
CL,CLP,6597,77218776-9,33,"5,905,197.00",30-03-2022,29-04-2022,TAGLER MAQ SPA,224781100,EMIRANDA@TAGLER.CL,SOPRAVAL S.A.,Disponible
CL,CLP,310,76895338-4,33,"428,400.00",30-03-2022,29-04-2022,ESTAMPADOS Y SERVICIOS GRAFICOS,977337847,baolivaresjose@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,5098459,96711590-8,33,"18,842.00",30-03-2022,29-04-2022,Manantial S.A.,4272200,mauricio.prieto@manantial.com,SOPRAVAL S.A.,Disponible
CL,CLP,38436,96605640-1,33,"642,600.00",30-03-2022,29-04-2022,Comercial Vimaroni S.A.,2827061,ventas@vimaroni.cl,SOPRAVAL S.A.,Disponible
CL,CLP,29503,96723770-1,33,"264,279.00",30-03-2022,29-04-2022,Kortho Chile SA,2,amartinez@kortho.cl,SOPRAVAL S.A.,Disponible
CL,CLP,13495,78993410-K,33,"346,528.00",31-03-2022,02-05-2022,TRANSPORTES RIO NEGRO S.A,521933,lsoto@trn.cl,SOPRAVAL S.A.,Disponible
CL,CLP,71081,77597320-K,33,"2,752,108.00",31-03-2022,02-05-2022,LABORATORIO DE ANALISIS Y DE SERVIC,56,nicole.gonzalez@mxns.com,SOPRAVAL S.A.,Disponible
CL,CLP,24707,96512460-8,33,"26,146,680.00",31-03-2022,02-05-2022,DUAS RODAS CHILE S.A.,2,virginia.valenzuela@duasrodas.com,SOPRAVAL S.A.,Disponible
CL,CLP,181059,79559670-4,33,"1,201,344.00",31-03-2022,02-05-2022,PROQUIEL QUIMICOS LIMITADA,229289300,ventas@proquiel.cl,SOPRAVAL S.A.,Disponible
CL,CLP,71072,77597320-K,33,"4,983,449.00",31-03-2022,02-05-2022,LABORATORIO DE ANALISIS Y DE SERVIC,56,nicole.gonzalez@mxns.com,SOPRAVAL S.A.,Disponible
CL,CLP,599896,76488070-6,33,"6,363,092.00",31-03-2022,02-05-2022,Ing Y Seg Industrial Ks Ltda,2220598,rbarra@ksltda.cl,SOPRAVAL S.A.,Disponible
CL,CLP,13496,78993410-K,33,"282,744.00",31-03-2022,02-05-2022,TRANSPORTES RIO NEGRO S.A,521933,lsoto@trn.cl,SOPRAVAL S.A.,Disponible
CL,CLP,21511,76312365-0,33,"233,359.00",31-03-2022,02-05-2022,Aguapur Vapor Spa,22,danielbarrientos@aguapurvapor.cl,SOPRAVAL S.A.,Disponible
CL,CLP,21513,76312365-0,33,"404,600.00",31-03-2022,02-05-2022,Aguapur Vapor Spa,22,danielbarrientos@aguapurvapor.cl,SOPRAVAL S.A.,Disponible
CL,CLP,23542935,81094100-6,33,"557,583.00",31-03-2022,02-05-2022,Coop Agric. y Lechera,322041,luis.silfu@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,1180,76525690-9,33,"928,200.00",31-03-2022,02-05-2022,SOCIEDAD LECARI LIMITADA,722414931,lecariimprenta@gmail.com,SOPRAVAL S.A.,Disponible
CL,CLP,7522,77742310-K,33,"23,438,478.00",31-03-2022,02-05-2022,AGRICOLA Y FORESTAL EL PEUMO LTDA,722466371,iortuzar@elpeumo.cl,SOPRAVAL S.A.,Disponible
CL,CLP,660965,90100000-K,33,"4,062,125.00",31-03-2022,02-05-2022,Linde Gas Chile S.A.,3308000,guido.nunez@cl.aga.com,SOPRAVAL S.A.,Disponible
CL,CLP,2099,76425681-6,33,"2,722,066.00",31-03-2022,02-05-2022,ANDES INGENIERIA SPA,56,snavarro@andes-ingenieria.com,SOPRAVAL S.A.,Disponible
CL,CLP,3283799,96889950-3,33,"81,777.00",31-03-2022,02-05-2022,Garmendia Macus Soc. Anonima,5555843,msoto@garmendia.cl,SOPRAVAL S.A.,Disponible
CL,CLP,7523,77742310-K,33,"2,023,000.00",31-03-2022,02-05-2022,AGRICOLA Y FORESTAL EL PEUMO LTDA,722466371,iortuzar@elpeumo.cl,SOPRAVAL S.A.,Disponible
CL,CLP,13498,78993410-K,33,"346,528.00",31-03-2022,02-05-2022,TRANSPORTES RIO NEGRO S.A,521933,lsoto@trn.cl,SOPRAVAL S.A.,Disponible
CL,CLP,3138,77334250-4,33,"916,348.00",25-03-2022,25-04-2022,Cia. Minera Fresia.,51,NULL,SOPRAVAL S.A.,Disponible
CL,CLP,7524,77742310-K,33,"1,153,110.00",31-03-2022,02-05-2022,AGRICOLA Y FORESTAL EL PEUMO LTDA,722466371,iortuzar@elpeumo.cl,SOPRAVAL S.A.,Disponible
